"trainer/global_step","phase_reshape_10k_resumed - _step","phase_reshape_10k_resumed - _step__MIN","phase_reshape_10k_resumed - _step__MAX","phase_reshape_10k_resumed - val/acc_epoch","phase_reshape_10k_resumed - val/acc_epoch__MIN","phase_reshape_10k_resumed - val/acc_epoch__MAX","phase_reshape_1M - _step","phase_reshape_1M - _step__MIN","phase_reshape_1M - _step__MAX","phase_reshape_1M - val/acc_epoch","phase_reshape_1M - val/acc_epoch__MIN","phase_reshape_1M - val/acc_epoch__MAX","phase_reshape_10k - _step","phase_reshape_10k - _step__MIN","phase_reshape_10k - _step__MAX","phase_reshape_10k - val/acc_epoch","phase_reshape_10k - val/acc_epoch__MIN","phase_reshape_10k - val/acc_epoch__MAX","phase_train500kids - _step","phase_train500kids - _step__MIN","phase_train500kids - _step__MAX","phase_train500kids - val/acc_epoch","phase_train500kids - val/acc_epoch__MIN","phase_train500kids - val/acc_epoch__MAX","phase_train2402 - _step","phase_train2402 - _step__MIN","phase_train2402 - _step__MAX","phase_train2402 - val/acc_epoch","phase_train2402 - val/acc_epoch__MIN","phase_train2402 - val/acc_epoch__MAX"
"1700","","","","","","","5913","5913","5913","0.9810993671417236","0.9810993671417236","0.9810993671417236","","","","","","","","","","","","","","","","","",""
"1701","","","","","","","","","","","","","","","","","","","","","","","","","5629","5629","5629","0.9799511432647705","0.9799511432647705","0.9799511432647705"
"1702","","","","","","","","","","","","","5497","5497","5497","0.9810020923614502","0.9810020923614502","0.9810020923614502","","","","","","","","","","","",""
"1708","","","","","","","5927","5927","5927","0.981116533279419","0.981116533279419","0.981116533279419","","","","","","","","","","","","","","","","","",""
"1710","","","","","","","","","","","","","","","","","","","","","","","","","5660","5660","5660","0.9799473285675049","0.9799473285675049","0.9799473285675049"
"1711","","","","","","","","","","","","","5528","5528","5528","0.9810162782669067","0.9810162782669067","0.9810162782669067","","","","","","","","","","","",""
"1716","","","","","","","5958","5958","5958","0.9811718463897705","0.9811718463897705","0.9811718463897705","","","","","","","","","","","","","","","","","",""
"1719","","","","","","","","","","","","","","","","","","","","","","","","","5681","5681","5681","0.9799578189849854","0.9799578189849854","0.9799578189849854"
"1720","","","","","","","","","","","","","5559","5559","5559","0.9810625910758972","0.9810625910758972","0.9810625910758972","","","","","","","","","","","",""
"1724","","","","","","","5989","5989","5989","0.9812039136886597","0.9812039136886597","0.9812039136886597","","","","","","","","","","","","","","","","","",""
"1728","","","","","","","","","","","","","","","","","","","","","","","","","5706","5706","5706","0.9800294637680054","0.9800294637680054","0.9800294637680054"
"1730","","","","","","","","","","","","","5590","5590","5590","0.9811038374900818","0.9811038374900818","0.9811038374900818","","","","","","","","","","","",""
"1732","","","","","","","6020","6020","6020","0.9811710715293884","0.9811710715293884","0.9811710715293884","","","","","","","","","","","","","","","","","",""
"1737","","","","","","","","","","","","","","","","","","","","","","","","","5738","5738","5738","0.9800500273704529","0.9800500273704529","0.9800500273704529"
"1739","","","","","","","","","","","","","5614","5614","5614","0.9811517000198364","0.9811517000198364","0.9811517000198364","","","","","","","","","","","",""
"1740","","","","","","","6051","6051","6051","0.9812116026878357","0.9812116026878357","0.9812116026878357","","","","","","","","","","","","","","","","","",""
"1746","","","","","","","","","","","","","","","","","","","","","","","","","5769","5769","5769","0.9800563454627991","0.9800563454627991","0.9800563454627991"
"1748","","","","","","","6065","6065","6065","0.9813050031661987","0.9813050031661987","0.9813050031661987","5635","5635","5635","0.9811686873435974","0.9811686873435974","0.9811686873435974","","","","","","","","","","","",""
"1755","","","","","","","","","","","","","","","","","","","","","","","","","5801","5801","5801","0.9800745248794556","0.9800745248794556","0.9800745248794556"
"1756","","","","","","","6096","6096","6096","0.9813306331634521","0.9813306331634521","0.9813306331634521","","","","","","","","","","","","","","","","","",""
"1758","","","","","","","","","","","","","5666","5666","5666","0.9812425971031189","0.9812425971031189","0.9812425971031189","","","","","","","","","","","",""
"1763","","","","","","","6127","6127","6127","0.9812959432601929","0.9812959432601929","0.9812959432601929","","","","","","","","","","","","","","","","","",""
"1764","","","","","","","","","","","","","","","","","","","","","","","","","5832","5832","5832","0.9800843000411987","0.9800843000411987","0.9800843000411987"
"1767","","","","","","","","","","","","","5697","5697","5697","0.981234610080719","0.981234610080719","0.981234610080719","","","","","","","","","","","",""
"1771","","","","","","","6158","6158","6158","0.981338381767273","0.981338381767273","0.981338381767273","","","","","","","","","","","","","","","","","",""
"1773","","","","","","","","","","","","","","","","","","","","","","","","","5864","5864","5864","0.9801307320594788","0.9801307320594788","0.9801307320594788"
"1776","","","","","","","","","","","","","5729","5729","5729","0.981277585029602","0.981277585029602","0.981277585029602","","","","","","","","","","","",""
"1779","","","","","","","6184","6184","6184","0.9813775420188904","0.9813775420188904","0.9813775420188904","","","","","","","","","","","","","","","","","",""
"1782","","","","","","","","","","","","","","","","","","","","","","","","","5895","5895","5895","0.9801324009895325","0.9801324009895325","0.9801324009895325"
"1785","","","","","","","","","","","","","5760","5760","5760","0.9813098311424255","0.9813098311424255","0.9813098311424255","","","","","","","","","","","",""
"1787","","","","","","","6203","6203","6203","0.981393575668335","0.981393575668335","0.981393575668335","","","","","","","","","","","","","","","","","",""
"1791","","","","","","","","","","","","","","","","","","","","","","","","","5927","5927","5927","0.9801508188247681","0.9801508188247681","0.9801508188247681"
"1795","","","","","","","6234","6234","6234","0.9814028143882751","0.9814028143882751","0.9814028143882751","5791","5791","5791","0.981286346912384","0.981286346912384","0.981286346912384","","","","","","","","","","","",""
"1800","","","","","","","","","","","","","","","","","","","","","","","","","5958","5958","5958","0.9802062511444092","0.9802062511444092","0.9802062511444092"
"1803","","","","","","","6265","6265","6265","0.9814568758010864","0.9814568758010864","0.9814568758010864","","","","","","","","","","","","","","","","","",""
"1804","","","","","","","","","","","","","5822","5822","5822","0.9813405275344849","0.9813405275344849","0.9813405275344849","","","","","","","","","","","",""
"1809","","","","","","","","","","","","","","","","","","","","","","","","","5979","5979","5979","0.9802751541137695","0.9802751541137695","0.9802751541137695"
"1811","","","","","","","6296","6296","6296","0.9814819693565369","0.9814819693565369","0.9814819693565369","","","","","","","","","","","","","","","","","",""
"1813","","","","","","","","","","","","","5853","5853","5853","0.9813680052757263","0.9813680052757263","0.9813680052757263","","","","","","","","","","","",""
"1818","","","","","","","","","","","","","","","","","","","","","","","","","6004","6004","6004","0.9802294969558716","0.9802294969558716","0.9802294969558716"
"1819","","","","","","","6312","6312","6312","0.9815145134925842","0.9815145134925842","0.9815145134925842","","","","","","","","","","","","","","","","","",""
"1823","","","","","","","","","","","","","5884","5884","5884","0.9814214706420898","0.9814214706420898","0.9814214706420898","","","","","","","","","","","",""
"1826","","","","","","","6341","6341","6341","0.9815500974655151","0.9815500974655151","0.9815500974655151","","","","","","","","","","","","","","","","","",""
"1827","","","","","","","","","","","","","","","","","","","","","","","","","6036","6036","6036","0.9802802205085754","0.9802802205085754","0.9802802205085754"
"1832","","","","","","","","","","","","","5915","5915","5915","0.9814558625221252","0.9814558625221252","0.9814558625221252","","","","","","","","","","","",""
"1834","","","","","","","6372","6372","6372","0.9815851449966431","0.9815851449966431","0.9815851449966431","","","","","","","","","","","","","","","","","",""
"1836","","","","","","","","","","","","","","","","","","","","","","","","","6067","6067","6067","0.9802676439285278","0.9802676439285278","0.9802676439285278"
"1841","","","","","","","","","","","","","5946","5946","5946","0.9814932346343994","0.9814932346343994","0.9814932346343994","","","","","","","","","","","",""
"1842","","","","","","","6403","6403","6403","0.981575071811676","0.981575071811676","0.981575071811676","","","","","","","","","","","","","","","","","",""
"1845","","","","","","","","","","","","","","","","","","","","","","","","","6099","6099","6099","0.9802802205085754","0.9802802205085754","0.9802802205085754"
"1850","","","","","","","6434","6434","6434","0.981592059135437","0.981592059135437","0.981592059135437","","","","","","","","","","","","","","","","","",""
"1851","","","","","","","","","","","","","5977","5977","5977","0.9815118312835693","0.9815118312835693","0.9815118312835693","","","","","","","","","","","",""
"1854","","","","","","","","","","","","","","","","","","","","","","","","","6130","6130","6130","0.9803243279457092","0.9803243279457092","0.9803243279457092"
"1858","","","","","","","6448","6448","6448","0.9816420078277588","0.9816420078277588","0.9816420078277588","","","","","","","","","","","","","","","","","",""
"1860","","","","","","","","","","","","","6008","6008","6008","0.9815404415130615","0.9815404415130615","0.9815404415130615","","","","","","","","","","","",""
"1863","","","","","","","","","","","","","","","","","","","","","","","","","6162","6162","6162","0.9803819060325623","0.9803819060325623","0.9803819060325623"
"1866","","","","","","","6479","6479","6479","0.9816529154777527","0.9816529154777527","0.9816529154777527","","","","","","","","","","","","","","","","","",""
"1869","","","","","","","","","","","","","6029","6029","6029","0.9815604090690613","0.9815604090690613","0.9815604090690613","","","","","","","","","","","",""
"1872","","","","","","","","","","","","","","","","","","","","","","","","","6193","6193","6193","0.9803551435470581","0.9803551435470581","0.9803551435470581"
"1874","","","","","","","6510","6510","6510","0.981682538986206","0.981682538986206","0.981682538986206","","","","","","","","","","","","","","","","","",""
"1878","","","","","","","","","","","","","6054","6054","6054","0.9815976023674011","0.9815976023674011","0.9815976023674011","","","","","","","","","","","",""
"1881","","","","","","","","","","","","","","","","","","","","","","","","","6225","6225","6225","0.9803917407989502","0.9803917407989502","0.9803917407989502"
"1882","","","","","","","6541","6541","6541","0.9817367196083069","0.9817367196083069","0.9817367196083069","","","","","","","","","","","","","","","","","",""
"1888","","","","","","","","","","","","","6085","6085","6085","0.9816248416900635","0.9816248416900635","0.9816248416900635","","","","","","","","","","","",""
"1889","","","","","","","6572","6572","6572","0.9817546606063843","0.9817546606063843","0.9817546606063843","","","","","","","","","","","","","","","","","",""
"1890","","","","","","","","","","","","","","","","","","","","","","","","","6256","6256","6256","0.980383574962616","0.980383574962616","0.980383574962616"
"1897","","","","","","","6586","6586","6586","0.9817708134651184","0.9817708134651184","0.9817708134651184","6116","6116","6116","0.9816684126853943","0.9816684126853943","0.9816684126853943","","","","","","","","","","","",""
"1899","","","","","","","","","","","","","","","","","","","","","","","","","6277","6277","6277","0.9804367423057556","0.9804367423057556","0.9804367423057556"
"1905","","","","","","","6617","6617","6617","0.9817861318588257","0.9817861318588257","0.9817861318588257","","","","","","","","","","","","","","","","","",""
